station_id,station_name,latitude,longitude,timestamp,parameter,value
ST003,Andheri,19.1136,72.8697,2026-04-22 10:00:00,pm25,76.72
ST003,Andheri,19.1136,72.8697,2026-04-22 10:00:00,pm10,104.06
ST003,Andheri,19.1136,72.8697,2026-04-22 10:00:00,temperature,27.62
ST003,Andheri,19.1136,72.8697,2026-04-22 10:00:00,humidity,63.25
ST003,Andheri,19.1136,72.8697,2026-04-23 10:00:00,pm25,69.30
ST003,Andheri,19.1136,72.8697,2026-04-23 10:00:00,pm10,102.27
ST003,Andheri,19.1136,72.8697,2026-04-23 10:00:00,temperature,26.50
ST003,Andheri,19.1136,72.8697,2026-04-23 10:00:00,humidity,64.25
ST003,Andheri,19.1136,72.8697,2026-04-24 10:00:00,pm25,66.33
ST003,Andheri,19.1136,72.8697,2026-04-24 10:00:00,pm10,98.64
ST003,Andheri,19.1136,72.8697,2026-04-24 10:00:00,temperature,27.19
ST003,Andheri,19.1136,72.8697,2026-04-24 10:00:00,humidity,62.19
ST003,Andheri,19.1136,72.8697,2026-04-25 10:00:00,pm25,69.70
ST003,Andheri,19.1136,72.8697,2026-04-25 10:00:00,pm10,98.25
ST003,Andheri,19.1136,72.8697,2026-04-25 10:00:00,temperature,28.71
ST003,Andheri,19.1136,72.8697,2026-04-25 10:00:00,humidity,65.59
ST003,Andheri,19.1136,72.8697,2026-04-26 10:00:00,pm25,72.08
ST003,Andheri,19.1136,72.8697,2026-04-26 10:00:00,pm10,96.64
ST003,Andheri,19.1136,72.8697,2026-04-26 10:00:00,temperature,27.56
ST003,Andheri,19.1136,72.8697,2026-04-26 10:00:00,humidity,63.58
ST003,Andheri,19.1136,72.8697,2026-04-27 10:00:00,pm25,75.63
ST003,Andheri,19.1136,72.8697,2026-04-27 10:00:00,pm10,87.49
ST003,Andheri,19.1136,72.8697,2026-04-27 10:00:00,temperature,27.07
ST003,Andheri,19.1136,72.8697,2026-04-27 10:00:00,humidity,64.13
ST003,Andheri,19.1136,72.8697,2026-04-28 10:00:00,pm25,76.95
ST003,Andheri,19.1136,72.8697,2026-04-28 10:00:00,pm10,83.27
ST003,Andheri,19.1136,72.8697,2026-04-28 10:00:00,temperature,28.47
ST003,Andheri,19.1136,72.8697,2026-04-28 10:00:00,humidity,62.00
ST003,Andheri,19.1136,72.8697,2026-04-29 10:00:00,pm25,75.95
ST003,Andheri,19.1136,72.8697,2026-04-29 10:00:00,pm10,88.61
ST003,Andheri,19.1136,72.8697,2026-04-29 10:00:00,temperature,28.41
ST003,Andheri,19.1136,72.8697,2026-04-29 10:00:00,humidity,64.30
ST003,Andheri,19.1136,72.8697,2026-04-30 10:00:00,pm25,73.30
ST003,Andheri,19.1136,72.8697,2026-04-30 10:00:00,pm10,87.53
ST003,Andheri,19.1136,72.8697,2026-04-30 10:00:00,temperature,28.90
ST003,Andheri,19.1136,72.8697,2026-04-30 10:00:00,humidity,65.40
ST003,Andheri,19.1136,72.8697,2026-05-01 10:00:00,pm25,77.28
ST003,Andheri,19.1136,72.8697,2026-05-01 10:00:00,pm10,89.77
ST003,Andheri,19.1136,72.8697,2026-05-01 10:00:00,temperature,29.39
ST003,Andheri,19.1136,72.8697,2026-05-01 10:00:00,humidity,57.23
ST003,Andheri,19.1136,72.8697,2026-05-02 10:00:00,pm25,76.59
ST003,Andheri,19.1136,72.8697,2026-05-02 10:00:00,pm10,90.72
ST003,Andheri,19.1136,72.8697,2026-05-02 10:00:00,temperature,27.94
ST003,Andheri,19.1136,72.8697,2026-05-02 10:00:00,humidity,61.32
ST003,Andheri,19.1136,72.8697,2026-05-03 10:00:00,pm25,72.73
ST003,Andheri,19.1136,72.8697,2026-05-03 10:00:00,pm10,90.71
ST003,Andheri,19.1136,72.8697,2026-05-03 10:00:00,temperature,28.71
ST003,Andheri,19.1136,72.8697,2026-05-03 10:00:00,humidity,60.64
ST004,Powai,19.1176,72.9060,2026-04-01 10:00:00,pm25,54.52
ST004,Powai,19.1176,72.9060,2026-04-01 10:00:00,pm10,89.71
ST004,Powai,19.1176,72.9060,2026-04-01 10:00:00,temperature,30.54
ST004,Powai,19.1176,72.9060,2026-04-01 10:00:00,humidity,74.08
ST004,Powai,19.1176,72.9060,2026-04-02 10:00:00,pm25,50.70
ST004,Powai,19.1176,72.9060,2026-04-02 10:00:00,pm10,79.74
ST004,Powai,19.1176,72.9060,2026-04-02 10:00:00,temperature,30.31
ST004,Powai,19.1176,72.9060,2026-04-02 10:00:00,humidity,71.28
ST004,Powai,19.1176,72.9060,2026-04-03 10:00:00,pm25,47.09
ST004,Powai,19.1176,72.9060,2026-04-03 10:00:00,pm10,82.68
ST004,Powai,19.1176,72.9060,2026-04-03 10:00:00,temperature,30.99
ST004,Powai,19.1176,72.9060,2026-04-03 10:00:00,humidity,73.63
ST004,Powai,19.1176,72.9060,2026-04-04 10:00:00,pm25,72.39
ST004,Powai,19.1176,72.9060,2026-04-04 10:00:00,pm10,136.77
ST004,Powai,19.1176,72.9060,2026-04-04 10:00:00,temperature,31.42
ST004,Powai,19.1176,72.9060,2026-04-04 10:00:00,humidity,75.50
ST004,Powai,19.1176,72.9060,2026-04-05 10:00:00,pm25,74.03
ST004,Powai,19.1176,72.9060,2026-04-05 10:00:00,pm10,142.31
ST004,Powai,19.1176,72.9060,2026-04-05 10:00:00,temperature,31.35
ST004,Powai,19.1176,72.9060,2026-04-05 10:00:00,humidity,71.64
ST004,Powai,19.1176,72.9060,2026-04-06 10:00:00,pm25,43.50
ST004,Powai,19.1176,72.9060,2026-04-06 10:00:00,pm10,86.35
ST004,Powai,19.1176,72.9060,2026-04-06 10:00:00,temperature,31.42
ST004,Powai,19.1176,72.9060,2026-04-06 10:00:00,humidity,70.63
ST004,Powai,19.1176,72.9060,2026-04-07 10:00:00,pm25,41.35
ST004,Powai,19.1176,72.9060,2026-04-07 10:00:00,pm10,92.71
ST004,Powai,19.1176,72.9060,2026-04-07 10:00:00,temperature,31.01
ST004,Powai,19.1176,72.9060,2026-04-07 10:00:00,humidity,76.10
ST004,Powai,19.1176,72.9060,2026-04-08 10:00:00,pm25,40.26
ST004,Powai,19.1176,72.9060,2026-04-08 10:00:00,pm10,85.85
ST004,Powai,19.1176,72.9060,2026-04-08 10:00:00,temperature,30.64
ST004,Powai,19.1176,72.9060,2026-04-08 10:00:00,humidity,70.17
ST004,Powai,19.1176,72.9060,2026-04-09 10:00:00,pm25,41.95
ST004,Powai,19.1176,72.9060,2026-04-09 10:00:00,pm10,86.44
ST004,Powai,19.1176,72.9060,2026-04-09 10:00:00,temperature,30.80
ST004,Powai,19.1176,72.9060,2026-04-09 10:00:00,humidity,68.29
ST004,Powai,19.1176,72.9060,2026-04-10 10:00:00,pm25,41.28
ST004,Powai,19.1176,72.9060,2026-04-10 10:00:00,pm10,80.53
ST004,Powai,19.1176,72.9060,2026-04-10 10:00:00,temperature,31.50
ST004,Powai,19.1176,72.9060,2026-04-10 10:00:00,humidity,70.02
ST004,Powai,19.1176,72.9060,2026-04-11 10:00:00,pm25,37.72
ST004,Powai,19.1176,72.9060,2026-04-11 10:00:00,pm10,75.55
ST004,Powai,19.1176,72.9060,2026-04-11 10:00:00,temperature,32.45
ST004,Powai,19.1176,72.9060,2026-04-11 10:00:00,humidity,69.87
ST004,Powai,19.1176,72.9060,2026-04-12 10:00:00,pm25,40.75
ST004,Powai,19.1176,72.9060,2026-04-12 10:00:00,pm10,77.07
ST004,Powai,19.1176,72.9060,2026-04-12 10:00:00,temperature,31.74
ST004,Powai,19.1176,72.9060,2026-04-12 10:00:00,humidity,67.65
ST004,Powai,19.1176,72.9060,2026-04-13 10:00:00,pm25,40.70
ST004,Powai,19.1176,72.9060,2026-04-13 10:00:00,pm10,73.78
ST004,Powai,19.1176,72.9060,2026-04-13 10:00:00,temperature,33.86
ST004,Powai,19.1176,72.9060,2026-04-13 10:00:00,humidity,66.47
ST004,Powai,19.1176,72.9060,2026-04-14 10:00:00,pm25,47.18
ST004,Powai,19.1176,72.9060,2026-04-14 10:00:00,pm10,69.11
ST004,Powai,19.1176,72.9060,2026-04-14 10:00:00,temperature,33.03
ST004,Powai,19.1176,72.9060,2026-04-14 10:00:00,humidity,66.85
ST004,Powai,19.1176,72.9060,2026-04-15 10:00:00,pm25,45.44
ST004,Powai,19.1176,72.9060,2026-04-15 10:00:00,pm10,64.12
ST004,Powai,19.1176,72.9060,2026-04-15 10:00:00,temperature,33.22
ST004,Powai,19.1176,72.9060,2026-04-15 10:00:00,humidity,66.44
ST004,Powai,19.1176,72.9060,2026-04-16 10:00:00,pm25,77.96
ST004,Powai,19.1176,72.9060,2026-04-16 10:00:00,pm10,102.84
ST004,Powai,19.1176,72.9060,2026-04-16 10:00:00,temperature,33.35
ST004,Powai,19.1176,72.9060,2026-04-16 10:00:00,humidity,66.89
ST004,Powai,19.1176,72.9060,2026-04-17 10:00:00,pm25,51.70
ST004,Powai,19.1176,72.9060,2026-04-17 10:00:00,pm10,70.82
ST004,Powai,19.1176,72.9060,2026-04-17 10:00:00,temperature,33.89
ST004,Powai,19.1176,72.9060,2026-04-17 10:00:00,humidity,67.18
ST004,Powai,19.1176,72.9060,2026-04-18 10:00:00,pm25,49.72
ST004,Powai,19.1176,72.9060,2026-04-18 10:00:00,pm10,62.50
ST004,Powai,19.1176,72.9060,2026-04-18 10:00:00,temperature,33.75
ST004,Powai,19.1176,72.9060,2026-04-18 10:00:00,humidity,65.64
ST004,Powai,19.1176,72.9060,2026-04-19 10:00:00,pm25,47.17
ST004,Powai,19.1176,72.9060,2026-04-19 10:00:00,pm10,63.67
ST004,Powai,19.1176,72.9060,2026-04-19 10:00:00,temperature,35.08
ST004,Powai,19.1176,72.9060,2026-04-19 10:00:00,humidity,63.95
ST004,Powai,19.1176,72.9060,2026-04-20 10:00:00,pm25,50.26
ST004,Powai,19.1176,72.9060,2026-04-20 10:00:00,pm10,67.16
ST004,Powai,19.1176,72.9060,2026-04-20 10:00:00,temperature,33.57
ST004,Powai,19.1176,72.9060,2026-04-20 10:00:00,humidity,64.58
ST004,Powai,19.1176,72.9060,2026-04-21 10:00:00,pm25,51.85
ST004,Powai,19.1176,72.9060,2026-04-21 10:00:00,pm10,62.32
ST004,Powai,19.1176,72.9060,2026-04-21 10:00:00,temperature,33.46
ST004,Powai,19.1176,72.9060,2026-04-21 10:00:00,humidity,61.42
ST004,Powai,19.1176,72.9060,2026-04-22 10:00:00,pm25,54.11
ST004,Powai,19.1176,72.9060,2026-04-22 10:00:00,pm10,66.63
ST004,Powai,19.1176,72.9060,2026-04-22 10:00:00,temperature,34.27
ST004,Powai,19.1176,72.9060,2026-04-22 10:00:00,humidity,61.73
ST004,Powai,19.1176,72.9060,2026-04-23 10:00:00,pm25,57.34
ST004,Powai,19.1176,72.9060,2026-04-23 10:00:00,pm10,73.27
ST004,Powai,19.1176,72.9060,2026-04-23 10:00:00,temperature,34.68
ST004,Powai,19.1176,72.9060,2026-04-23 10:00:00,humidity,63.29
ST004,Powai,19.1176,72.9060,2026-04-24 10:00:00,pm25,57.03
ST004,Powai,19.1176,72.9060,2026-04-24 10:00:00,pm10,73.19
ST004,Powai,19.1176,72.9060,2026-04-24 10:00:00,temperature,35.41
ST004,Powai,19.1176,72.9060,2026-04-24 10:00:00,humidity,62.56
ST004,Powai,19.1176,72.9060,2026-04-25 10:00:00,pm25,56.87
ST004,Powai,19.1176,72.9060,2026-04-25 10:00:00,pm10,68.86
ST004,Powai,19.1176,72.9060,2026-04-25 10:00:00,temperature,35.91
ST004,Powai,19.1176,72.9060,2026-04-25 10:00:00,humidity,61.96
ST004,Powai,19.1176,72.9060,2026-04-26 10:00:00,pm25,57.58
ST004,Powai,19.1176,72.9060,2026-04-26 10:00:00,pm10,68.27
ST004,Powai,19.1176,72.9060,2026-04-26 10:00:00,temperature,35.87
ST004,Powai,19.1176,72.9060,2026-04-26 10:00:00,humidity,58.77
ST004,Powai,19.1176,72.9060,2026-04-27 10:00:00,pm25,55.06
ST004,Powai,19.1176,72.9060,2026-04-27 10:00:00,pm10,67.52
ST004,Powai,19.1176,72.9060,2026-04-27 10:00:00,temperature,36.29
ST004,Powai,19.1176,72.9060,2026-04-27 10:00:00,humidity,58.66
ST004,Powai,19.1176,72.9060,2026-04-28 10:00:00,pm25,56.90
ST004,Powai,19.1176,72.9060,2026-04-28 10:00:00,pm10,71.97
ST004,Powai,19.1176,72.9060,2026-04-28 10:00:00,temperature,35.02
ST004,Powai,19.1176,72.9060,2026-04-28 10:00:00,humidity,56.22
ST004,Powai,19.1176,72.9060,2026-04-29 10:00:00,pm25,56.00
ST004,Powai,19.1176,72.9060,2026-04-29 10:00:00,pm10,70.03
ST004,Powai,19.1176,72.9060,2026-04-29 10:00:00,temperature,35.45
ST004,Powai,19.1176,72.9060,2026-04-29 10:00:00,humidity,53.64
ST004,Powai,19.1176,72.9060,2026-04-30 10:00:00,pm25,54.28
ST004,Powai,19.1176,72.9060,2026-04-30 10:00:00,pm10,68.62
ST004,Powai,19.1176,72.9060,2026-04-30 10:00:00,temperature,34.80
ST004,Powai,19.1176,72.9060,2026-04-30 10:00:00,humidity,56.02
ST004,Powai,19.1176,72.9060,2026-05-01 10:00:00,pm25,53.27
ST004,Powai,19.1176,72.9060,2026-05-01 10:00:00,pm10,70.26
ST004,Powai,19.1176,72.9060,2026-05-01 10:00:00,temperature,36.36
ST004,Powai,19.1176,72.9060,2026-05-01 10:00:00,humidity,55.92
ST004,Powai,19.1176,72.9060,2026-05-02 10:00:00,pm25,54.47
ST004,Powai,19.1176,72.9060,2026-05-02 10:00:00,pm10,65.61
ST004,Powai,19.1176,72.9060,2026-05-02 10:00:00,temperature,35.03
ST004,Powai,19.1176,72.9060,2026-05-02 10:00:00,humidity,55.38
ST004,Powai,19.1176,72.9060,2026-05-03 10:00:00,pm25,54.48
ST004,Powai,19.1176,72.9060,2026-05-03 10:00:00,pm10,58.17
ST004,Powai,19.1176,72.9060,2026-05-03 10:00:00,temperature,35.16
ST004,Powai,19.1176,72.9060,2026-05-03 10:00:00,humidity,50.68
ST005,Dadar,19.0178,72.8478,2026-04-01 10:00:00,pm25,61.63
ST005,Dadar,19.0178,72.8478,2026-04-01 10:00:00,pm10,113.12
ST005,Dadar,19.0178,72.8478,2026-04-01 10:00:00,temperature,28.13
ST005,Dadar,19.0178,72.8478,2026-04-01 10:00:00,humidity,70.15
ST005,Dadar,19.0178,72.8478,2026-04-02 10:00:00,pm25,61.27
ST005,Dadar,19.0178,72.8478,2026-04-02 10:00:00,pm10,108.11
ST005,Dadar,19.0178,72.8478,2026-04-02 10:00:00,temperature,28.35
ST005,Dadar,19.0178,72.8478,2026-04-02 10:00:00,humidity,69.77
ST005,Dadar,19.0178,72.8478,2026-04-03 10:00:00,pm25,61.13
ST005,Dadar,19.0178,72.8478,2026-04-03 10:00:00,pm10,108.28
ST005,Dadar,19.0178,72.8478,2026-04-03 10:00:00,temperature,28.78
ST005,Dadar,19.0178,72.8478,2026-04-03 10:00:00,humidity,69.60
ST005,Dadar,19.0178,72.8478,2026-04-04 10:00:00,pm25,61.08
ST005,Dadar,19.0178,72.8478,2026-04-04 10:00:00,pm10,108.52
ST005,Dadar,19.0178,72.8478,2026-04-04 10:00:00,temperature,28.86
ST005,Dadar,19.0178,72.8478,2026-04-04 10:00:00,humidity,67.94
ST005,Dadar,19.0178,72.8478,2026-04-05 10:00:00,pm25,61.79
ST005,Dadar,19.0178,72.8478,2026-04-05 10:00:00,pm10,106.84
ST005,Dadar,19.0178,72.8478,2026-04-05 10:00:00,temperature,28.80
ST005,Dadar,19.0178,72.8478,2026-04-05 10:00:00,humidity,68.93
ST005,Dadar,19.0178,72.8478,2026-04-06 10:00:00,pm25,59.93
ST005,Dadar,19.0178,72.8478,2026-04-06 10:00:00,pm10,108.05
ST005,Dadar,19.0178,72.8478,2026-04-06 10:00:00,temperature,28.98
ST005,Dadar,19.0178,72.8478,2026-04-06 10:00:00,humidity,68.08
ST005,Dadar,19.0178,72.8478,2026-04-07 10:00:00,pm25,84.59
ST005,Dadar,19.0178,72.8478,2026-04-07 10:00:00,pm10,151.43
ST005,Dadar,19.0178,72.8478,2026-04-07 10:00:00,temperature,29.28
ST005,Dadar,19.0178,72.8478,2026-04-07 10:00:00,humidity,70.80
ST005,Dadar,19.0178,72.8478,2026-04-08 10:00:00,pm25,59.40
ST005,Dadar,19.0178,72.8478,2026-04-08 10:00:00,pm10,109.65
ST005,Dadar,19.0178,72.8478,2026-04-08 10:00:00,temperature,28.21
ST005,Dadar,19.0178,72.8478,2026-04-08 10:00:00,humidity,69.05
ST005,Dadar,19.0178,72.8478,2026-04-09 10:00:00,pm25,99.66
ST005,Dadar,19.0178,72.8478,2026-04-09 10:00:00,pm10,181.82
ST005,Dadar,19.0178,72.8478,2026-04-09 10:00:00,temperature,28.76
ST005,Dadar,19.0178,72.8478,2026-04-09 10:00:00,humidity,67.60
ST005,Dadar,19.0178,72.8478,2026-04-10 10:00:00,pm25,59.08
ST005,Dadar,19.0178,72.8478,2026-04-10 10:00:00,pm10,104.47
ST005,Dadar,19.0178,72.8478,2026-04-10 10:00:00,temperature,28.81
ST005,Dadar,19.0178,72.8478,2026-04-10 10:00:00,humidity,66.32
ST005,Dadar,19.0178,72.8478,2026-04-11 10:00:00,pm25,60.02
ST005,Dadar,19.0178,72.8478,2026-04-11 10:00:00,pm10,102.23
ST005,Dadar,19.0178,72.8478,2026-04-11 10:00:00,temperature,29.42
ST005,Dadar,19.0178,72.8478,2026-04-11 10:00:00,humidity,68.15
ST005,Dadar,19.0178,72.8478,2026-04-12 10:00:00,pm25,58.82
ST005,Dadar,19.0178,72.8478,2026-04-12 10:00:00,pm10,105.28
ST005,Dadar,19.0178,72.8478,2026-04-12 10:00:00,temperature,30.45
ST005,Dadar,19.0178,72.8478,2026-04-12 10:00:00,humidity,67.04
ST005,Dadar,19.0178,72.8478,2026-04-13 10:00:00,pm25,58.17
ST005,Dadar,19.0178,72.8478,2026-04-13 10:00:00,pm10,96.28
ST005,Dadar,19.0178,72.8478,2026-04-13 10:00:00,temperature,29.60
ST005,Dadar,19.0178,72.8478,2026-04-13 10:00:00,humidity,65.38
ST005,Dadar,19.0178,72.8478,2026-04-14 10:00:00,pm25,57.29
ST005,Dadar,19.0178,72.8478,2026-04-14 10:00:00,pm10,96.82
ST005,Dadar,19.0178,72.8478,2026-04-14 10:00:00,temperature,29.37
ST005,Dadar,19.0178,72.8478,2026-04-14 10:00:00,humidity,66.68
ST005,Dadar,19.0178,72.8478,2026-04-15 10:00:00,pm25,54.03
ST005,Dadar,19.0178,72.8478,2026-04-15 10:00:00,pm10,91.72
ST005,Dadar,19.0178,72.8478,2026-04-15 10:00:00,temperature,30.64
ST005,Dadar,19.0178,72.8478,2026-04-15 10:00:00,humidity,64.78
ST005,Dadar,19.0178,72.8478,2026-04-16 10:00:00,pm25,53.38
ST005,Dadar,19.0178,72.8478,2026-04-16 10:00:00,pm10,96.19
ST005,Dadar,19.0178,72.8478,2026-04-16 10:00:00,temperature,31.49
ST005,Dadar,19.0178,72.8478,2026-04-16 10:00:00,humidity,65.05
ST005,Dadar,19.0178,72.8478,2026-04-17 10:00:00,pm25,57.80
ST005,Dadar,19.0178,72.8478,2026-04-17 10:00:00,pm10,100.03
ST005,Dadar,19.0178,72.8478,2026-04-17 10:00:00,temperature,30.15
ST005,Dadar,19.0178,72.8478,2026-04-17 10:00:00,humidity,61.92
ST005,Dadar,19.0178,72.8478,2026-04-18 10:00:00,pm25,59.97
ST005,Dadar,19.0178,72.8478,2026-04-18 10:00:00,pm10,97.37
ST005,Dadar,19.0178,72.8478,2026-04-18 10:00:00,temperature,31.38
ST005,Dadar,19.0178,72.8478,2026-04-18 10:00:00,humidity,61.79
ST005,Dadar,19.0178,72.8478,2026-04-19 10:00:00,pm25,64.23
ST005,Dadar,19.0178,72.8478,2026-04-19 10:00:00,pm10,101.16
ST005,Dadar,19.0178,72.8478,2026-04-19 10:00:00,temperature,31.14
ST005,Dadar,19.0178,72.8478,2026-04-19 10:00:00,humidity,63.64
ST005,Dadar,19.0178,72.8478,2026-04-20 10:00:00,pm25,61.41
ST005,Dadar,19.0178,72.8478,2026-04-20 10:00:00,pm10,104.19
ST005,Dadar,19.0178,72.8478,2026-04-20 10:00:00,temperature,31.06
ST005,Dadar,19.0178,72.8478,2026-04-20 10:00:00,humidity,64.03
ST005,Dadar,19.0178,72.8478,2026-04-21 10:00:00,pm25,62.29
ST005,Dadar,19.0178,72.8478,2026-04-21 10:00:00,pm10,97.87
ST005,Dadar,19.0178,72.8478,2026-04-21 10:00:00,temperature,31.54
ST005,Dadar,19.0178,72.8478,2026-04-21 10:00:00,humidity,59.91
ST005,Dadar,19.0178,72.8478,2026-04-22 10:00:00,pm25,66.52
ST005,Dadar,19.0178,72.8478,2026-04-22 10:00:00,pm10,93.60
ST005,Dadar,19.0178,72.8478,2026-04-22 10:00:00,temperature,32.35
ST005,Dadar,19.0178,72.8478,2026-04-22 10:00:00,humidity,62.15
ST005,Dadar,19.0178,72.8478,2026-04-23 10:00:00,pm25,63.90
ST005,Dadar,19.0178,72.8478,2026-04-23 10:00:00,pm10,99.14
ST005,Dadar,19.0178,72.8478,2026-04-23 10:00:00,temperature,32.24
ST005,Dadar,19.0178,72.8478,2026-04-23 10:00:00,humidity,59.92
ST005,Dadar,19.0178,72.8478,2026-04-24 10:00:00,pm25,65.85
ST005,Dadar,19.0178,72.8478,2026-04-24 10:00:00,pm10,91.50
ST005,Dadar,19.0178,72.8478,2026-04-24 10:00:00,temperature,31.63
ST005,Dadar,19.0178,72.8478,2026-04-24 10:00:00,humidity,61.79
ST005,Dadar,19.0178,72.8478,2026-04-25 10:00:00,pm25,66.59
ST005,Dadar,19.0178,72.8478,2026-04-25 10:00:00,pm10,92.75
ST005,Dadar,19.0178,72.8478,2026-04-25 10:00:00,temperature,33.24
ST005,Dadar,19.0178,72.8478,2026-04-25 10:00:00,humidity,61.38
ST005,Dadar,19.0178,72.8478,2026-04-26 10:00:00,pm25,100.49
ST005,Dadar,19.0178,72.8478,2026-04-26 10:00:00,pm10,143.30
ST005,Dadar,19.0178,72.8478,2026-04-26 10:00:00,temperature,33.16
ST005,Dadar,19.0178,72.8478,2026-04-26 10:00:00,humidity,59.30
ST005,Dadar,19.0178,72.8478,2026-04-27 10:00:00,pm25,72.51
ST005,Dadar,19.0178,72.8478,2026-04-27 10:00:00,pm10,104.87
ST005,Dadar,19.0178,72.8478,2026-04-27 10:00:00,temperature,32.39
ST005,Dadar,19.0178,72.8478,2026-04-27 10:00:00,humidity,57.61
ST005,Dadar,19.0178,72.8478,2026-04-28 10:00:00,pm25,72.72
ST005,Dadar,19.0178,72.8478,2026-04-28 10:00:00,pm10,109.80
ST005,Dadar,19.0178,72.8478,2026-04-28 10:00:00,temperature,32.71
ST005,Dadar,19.0178,72.8478,2026-04-28 10:00:00,humidity,59.87
ST005,Dadar,19.0178,72.8478,2026-04-29 10:00:00,pm25,68.07
ST005,Dadar,19.0178,72.8478,2026-04-29 10:00:00,pm10,110.92
ST005,Dadar,19.0178,72.8478,2026-04-29 10:00:00,temperature,32.58
ST005,Dadar,19.0178,72.8478,2026-04-29 10:00:00,humidity,59.83
ST005,Dadar,19.0178,72.8478,2026-04-30 10:00:00,pm25,61.65
ST005,Dadar,19.0178,72.8478,2026-04-30 10:00:00,pm10,107.96
ST005,Dadar,19.0178,72.8478,2026-04-30 10:00:00,temperature,32.38
ST005,Dadar,19.0178,72.8478,2026-04-30 10:00:00,humidity,54.34
ST005,Dadar,19.0178,72.8478,2026-05-01 10:00:00,pm25,60.56
ST005,Dadar,19.0178,72.8478,2026-05-01 10:00:00,pm10,110.05
ST005,Dadar,19.0178,72.8478,2026-05-01 10:00:00,temperature,33.33
ST005,Dadar,19.0178,72.8478,2026-05-01 10:00:00,humidity,58.27
ST005,Dadar,19.0178,72.8478,2026-05-02 10:00:00,pm25,62.17
ST005,Dadar,19.0178,72.8478,2026-05-02 10:00:00,pm10,111.34
ST005,Dadar,19.0178,72.8478,2026-05-02 10:00:00,temperature,33.97
ST005,Dadar,19.0178,72.8478,2026-05-02 10:00:00,humidity,54.56
ST005,Dadar,19.0178,72.8478,2026-05-03 10:00:00,pm25,100.91
ST005,Dadar,19.0178,72.8478,2026-05-03 10:00:00,pm10,190.62
ST005,Dadar,19.0178,72.8478,2026-05-03 10:00:00,temperature,33.70
ST005,Dadar,19.0178,72.8478,2026-05-03 10:00:00,humidity,51.93
ST006,Kurla,19.0726,72.8803,2026-04-01 10:00:00,pm25,81.65
ST006,Kurla,19.0726,72.8803,2026-04-01 10:00:00,pm10,137.81
ST006,Kurla,19.0726,72.8803,2026-04-01 10:00:00,temperature,29.69
ST006,Kurla,19.0726,72.8803,2026-04-01 10:00:00,humidity,69.74
ST006,Kurla,19.0726,72.8803,2026-04-02 10:00:00,pm25,83.71
ST006,Kurla,19.0726,72.8803,2026-04-02 10:00:00,pm10,143.45
ST006,Kurla,19.0726,72.8803,2026-04-02 10:00:00,temperature,30.29
ST006,Kurla,19.0726,72.8803,2026-04-02 10:00:00,humidity,70.94
ST006,Kurla,19.0726,72.8803,2026-04-03 10:00:00,pm25,59.81
ST006,Kurla,19.0726,72.8803,2026-04-03 10:00:00,pm10,91.62
ST006,Kurla,19.0726,72.8803,2026-04-03 10:00:00,temperature,30.39
ST006,Kurla,19.0726,72.8803,2026-04-03 10:00:00,humidity,71.37
ST006,Kurla,19.0726,72.8803,2026-04-04 10:00:00,pm25,59.97
ST006,Kurla,19.0726,72.8803,2026-04-04 10:00:00,pm10,95.43
ST006,Kurla,19.0726,72.8803,2026-04-04 10:00:00,temperature,30.48
ST006,Kurla,19.0726,72.8803,2026-04-04 10:00:00,humidity,69.52
ST006,Kurla,19.0726,72.8803,2026-04-05 10:00:00,pm25,63.14
ST006,Kurla,19.0726,72.8803,2026-04-05 10:00:00,pm10,99.39
ST006,Kurla,19.0726,72.8803,2026-04-05 10:00:00,temperature,30.93
ST006,Kurla,19.0726,72.8803,2026-04-05 10:00:00,humidity,70.28
ST006,Kurla,19.0726,72.8803,2026-04-06 10:00:00,pm25,63.69
ST006,Kurla,19.0726,72.8803,2026-04-06 10:00:00,pm10,94.52
ST006,Kurla,19.0726,72.8803,2026-04-06 10:00:00,temperature,30.94
ST006,Kurla,19.0726,72.8803,2026-04-06 10:00:00,humidity,68.90
ST006,Kurla,19.0726,72.8803,2026-04-07 10:00:00,pm25,59.30
ST006,Kurla,19.0726,72.8803,2026-04-07 10:00:00,pm10,92.18
ST006,Kurla,19.0726,72.8803,2026-04-07 10:00:00,temperature,30.76
ST006,Kurla,19.0726,72.8803,2026-04-07 10:00:00,humidity,67.36
ST006,Kurla,19.0726,72.8803,2026-04-08 10:00:00,pm25,87.32
ST006,Kurla,19.0726,72.8803,2026-04-08 10:00:00,pm10,126.86
ST006,Kurla,19.0726,72.8803,2026-04-08 10:00:00,temperature,31.81
ST006,Kurla,19.0726,72.8803,2026-04-08 10:00:00,humidity,68.44
ST006,Kurla,19.0726,72.8803,2026-04-09 10:00:00,pm25,66.41
ST006,Kurla,19.0726,72.8803,2026-04-09 10:00:00,pm10,93.04
ST006,Kurla,19.0726,72.8803,2026-04-09 10:00:00,temperature,31.57
ST006,Kurla,19.0726,72.8803,2026-04-09 10:00:00,humidity,67.19
ST006,Kurla,19.0726,72.8803,2026-04-10 10:00:00,pm25,65.77
ST006,Kurla,19.0726,72.8803,2026-04-10 10:00:00,pm10,97.37
ST006,Kurla,19.0726,72.8803,2026-04-10 10:00:00,temperature,30.05
ST006,Kurla,19.0726,72.8803,2026-04-10 10:00:00,humidity,73.65
